Depth;Value;Metodo
5689.0;0.69745237;BPF
5689.5;0.69630235;BPF
5690.0;0.69517076;BPF
5690.5;0.6940579;BPF
5691.0;0.6929641;BPF
5691.5;0.69189143;BPF
5692.0;0.69084054;BPF
5692.5;0.6898101;BPF
5693.0;0.6888;BPF
5693.5;0.6878105;BPF
5694.0;0.68684185;BPF
5694.5;0.68589425;BPF
5695.0;0.6849709;BPF
5695.5;0.68407065;BPF
5696.0;0.68319213;BPF
5696.5;0.68233556;BPF
5697.0;0.68150103;BPF
5697.5;0.68068886;BPF
5698.0;0.6798992;BPF
5698.5;0.6791362;BPF
5699.0;0.6783961;BPF
5699.5;0.67767864;BPF
5700.0;0.6769839;BPF
5700.5;0.6763119;BPF
5701.0;0.6756627;BPF
5701.5;0.67503715;BPF
5702.0;0.6744382;BPF
5702.5;0.6738619;BPF
5703.0;0.6733084;BPF
5703.5;0.6727775;BPF
5704.0;0.67226917;BPF
5704.5;0.67178375;BPF
5705.0;0.6713226;BPF
5705.5;0.67088616;BPF
5706.0;0.67047197;BPF
5706.5;0.6700798;BPF
5707.0;0.66970956;BPF
5707.5;0.66936094;BPF
5708.0;0.66903454;BPF
5708.5;0.66873175;BPF
5709.0;0.6684515;BPF
5709.5;0.6681921;BPF
5710.0;0.6679533;BPF
5710.5;0.6677349;BPF
5711.0;0.6675367;BPF
5711.5;0.66735923;BPF
5712.0;0.66720355;BPF
5712.5;0.6670677;BPF
5713.0;0.66695076;BPF
5713.5;0.66685236;BPF
5714.0;0.66677207;BPF
5714.5;0.6667096;BPF
5715.0;0.66666615;BPF
5715.5;0.6666416;BPF
5716.0;0.6666337;BPF
5716.5;0.6666421;BPF
5717.0;0.6666663;BPF
5717.5;0.6667059;BPF
5718.0;0.6667607;BPF
5718.5;0.66683155;BPF
5719.0;0.6669175;BPF
5719.5;0.66701704;BPF
5720.0;0.66712964;BPF
5720.5;0.6672548;BPF
5721.0;0.6673921;BPF
5721.5;0.66754144;BPF
5722.0;0.66770315;BPF
5722.5;0.6678759;BPF
5723.0;0.6680585;BPF
5723.5;0.6682507;BPF
5724.0;0.6684518;BPF
5724.5;0.66866136;BPF
5725.0;0.6688794;BPF
5725.5;0.6691054;BPF
5726.0;0.6693383;BPF
5726.5;0.66957724;BPF
5727.0;0.6698218;BPF
5727.5;0.67007136;BPF
5728.0;0.6703254;BPF
5728.5;0.6705838;BPF
5729.0;0.67084557;BPF
5729.5;0.67111;BPF
5730.0;0.6713764;BPF
5730.5;0.6716443;BPF
5731.0;0.6719131;BPF
5731.5;0.6721824;BPF
5732.0;0.6724511;BPF
5732.5;0.6727188;BPF
5733.0;0.67298496;BPF
5733.5;0.673249;BPF
5734.0;0.6735102;BPF
5734.5;0.67376816;BPF
5735.0;0.674018;BPF
5735.5;0.67424786;BPF
5736.0;0.6744731;BPF
5736.5;0.6746937;BPF
5737.0;0.67490935;BPF
5737.5;0.6751187;BPF
5738.0;0.67532086;BPF
5738.5;0.6755168;BPF
5739.0;0.6757059;BPF
5739.5;0.6758877;BPF
5740.0;0.67605996;BPF
5740.5;0.6762234;BPF
5741.0;0.67637837;BPF
5741.5;0.67652446;BPF
5742.0;0.67666054;BPF
5742.5;0.6767843;BPF
5743.0;0.6768977;BPF
5743.5;0.67700064;BPF
5744.0;0.6770924;BPF
5744.5;0.67717093;BPF
5745.0;0.67723584;BPF
5745.5;0.6772886;BPF
5746.0;0.6773289;BPF
5746.5;0.6773554;BPF
5747.0;0.6773659;BPF
5747.5;0.6773618;BPF
5748.0;0.67734367;BPF
5748.5;0.6773113;BPF
5749.0;0.6772625;BPF
5749.5;0.67719525;BPF
5750.0;0.67711264;BPF
5750.5;0.67701435;BPF
5751.0;0.67689943;BPF
5751.5;0.67676544;BPF
5752.0;0.67661256;BPF
5752.5;0.67644274;BPF
5753.0;0.6762558;BPF
5753.5;0.67604965;BPF
5754.0;0.6758223;BPF
5754.5;0.67557585;BPF
5755.0;0.6753111;BPF
5755.5;0.67502797;BPF
5756.0;0.67472255;BPF
5756.5;0.67439485;BPF
5757.0;0.6740479;BPF
5757.5;0.67368144;BPF
5758.0;0.6732941;BPF
5758.5;0.67288315;BPF
5759.0;0.67244995;BPF
5759.5;0.6719965;BPF
5760.0;0.6715226;BPF
5760.5;0.6710253;BPF
5761.0;0.67050356;BPF
5761.5;0.6699599;BPF
5762.0;0.66939515;BPF
5762.5;0.66880924;BPF
5763.0;0.668197;BPF
5763.5;0.6675607;BPF
5764.0;0.6669026;BPF
5764.5;0.6662229;BPF
5765.0;0.66552;BPF
5765.5;0.6647902;BPF
5766.0;0.6640369;BPF
5766.5;0.66326165;BPF
5767.0;0.66246444;BPF
5767.5;0.66164154;BPF
5768.0;0.66079265;BPF
5768.5;0.65992093;BPF
5769.0;0.659027;BPF
5769.5;0.65811086;BPF
5770.0;0.65716636;BPF
5770.5;0.65619785;BPF
5771.0;0.655207;BPF
5771.5;0.65419394;BPF
5772.0;0.6531575;BPF
5772.5;0.65209246;BPF
5773.0;0.651005;BPF
5773.5;0.6498956;BPF
5774.0;0.6487643;BPF
5774.5;0.64760715;BPF
5775.0;0.6464238;BPF
5775.5;0.64521885;BPF
5776.0;0.6439923;BPF
5776.5;0.64274395;BPF
5777.0;0.6414681;BPF
5777.5;0.6401697;BPF
5778.0;0.6388501;BPF
5778.5;0.6375094;BPF
5779.0;0.63614637;BPF
5779.5;0.6347567;BPF
5780.0;0.6333465;BPF
5780.5;0.63191605;BPF
5781.0;0.63046485;BPF
5781.5;0.6289903;BPF
5782.0;0.6274926;BPF
5782.5;0.6259754;BPF
5783.0;0.62443876;BPF
5783.5;0.62288177;BPF
5784.0;0.6213015;BPF
5784.5;0.61970115;BPF
5785.0;0.6180824;BPF
5785.5;0.6164453;BPF
5786.0;0.61478806;BPF
5786.5;0.6131088;BPF
5787.0;0.6114121;BPF
5787.5;0.60969824;BPF
5788.0;0.6079667;BPF
5788.5;0.60621566;BPF
5789.0;0.6044459;BPF
5789.5;0.6026601;BPF
5790.0;0.6008586;BPF
5790.5;0.5990401;BPF
5791.0;0.5972034;BPF
5791.5;0.595351;BPF
5792.0;0.59348416;BPF
5792.5;0.5916031;BPF
5793.0;0.58970577;BPF
5793.5;0.58779246;BPF
5794.0;0.585866;BPF
5794.5;0.58392674;BPF
5795.0;0.58197427;BPF
5795.5;0.5800075;BPF
5796.0;0.57802755;BPF
5796.5;0.57603633;BPF
5797.0;0.57403404;BPF
5797.5;0.5720197;BPF
5798.0;0.5699933;BPF
5798.5;0.56795657;BPF
5799.0;0.5659103;BPF
5799.5;0.5638549;BPF
5800.0;0.56178886;BPF
5800.5;0.55971336;BPF
5801.0;0.55763;BPF
5801.5;0.555539;BPF
5802.0;0.5534404;BPF
5802.5;0.55133355;BPF
5803.0;0.54921997;BPF
5803.5;0.5471005;BPF
5804.0;0.5449754;BPF
5804.5;0.5428444;BPF
5805.0;0.54070795;BPF
5805.5;0.5385671;BPF
5806.0;0.53642243;BPF
5806.5;0.5342743;BPF
5807.0;0.5321222;BPF
5807.5;0.52996737;BPF
5808.0;0.52781045;BPF
5808.5;0.52565163;BPF
5809.0;0.5234914;BPF
5809.5;0.52133;BPF
5810.0;0.51916814;BPF
5810.5;0.5170063;BPF
5811.0;0.51484466;BPF
5811.5;0.5126839;BPF
5812.0;0.5105247;BPF
5812.5;0.5083671;BPF
5813.0;0.50621164;BPF
5813.5;0.5040584;BPF
5814.0;0.5019091;BPF
5814.5;0.4997634;BPF
5815.0;0.49762148;BPF
5815.5;0.49548367;BPF
5816.0;0.49335065;BPF
5816.5;0.49122417;BPF
5817.0;0.48910317;BPF
5817.5;0.48698798;BPF
5818.0;0.48487914;BPF
5818.5;0.482778;BPF
5819.0;0.48068526;BPF
5819.5;0.47860005;BPF
5820.0;0.4765227;BPF
5820.5;0.47445408;BPF
5821.0;0.47239614;BPF
5821.5;0.47034803;BPF
5822.0;0.46830943;BPF
5822.5;0.46628076;BPF
5823.0;0.46426344;BPF
5823.5;0.46225944;BPF
5824.0;0.4602666;BPF
5824.5;0.4582852;BPF
5825.0;0.45631608;BPF
5825.5;0.45436123;BPF
5826.0;0.45242095;BPF
5826.5;0.45049363;BPF
5827.0;0.44857964;BPF
5827.5;0.44668058;BPF
5828.0;0.44479844;BPF
5828.5;0.44293177;BPF
5829.0;0.4410799;BPF
5829.5;0.43924314;BPF
5830.0;0.43742433;BPF
5830.5;0.4356246;BPF
5831.0;0.43384114;BPF
5831.5;0.43207413;BPF
5832.0;0.43032488;BPF
5832.5;0.42859602;BPF
5833.0;0.4268869;BPF
5833.5;0.42519557;BPF
5834.0;0.4235224;BPF
5834.5;0.42187002;BPF
5835.0;0.4202398;BPF
5835.5;0.41862988;BPF
5836.0;0.41703933;BPF
5836.5;0.41546836;BPF
5837.0;0.41392168;BPF
5837.5;0.41239822;BPF
5838.0;0.41089553;BPF
5838.5;0.40941364;BPF
5839.0;0.40795416;BPF
5839.5;0.40652072;BPF
5840.0;0.40511078;BPF
5840.5;0.40372276;BPF
5841.0;0.4023569;BPF
5841.5;0.4010169;BPF
5842.0;0.39970347;BPF
5842.5;0.39841393;BPF
5843.0;0.3971475;BPF
5843.5;0.39590436;BPF
5844.0;0.39469102;BPF
5844.5;0.3935039;BPF
5845.0;0.392341;BPF
5845.5;0.39120233;BPF
5846.0;0.39008957;BPF
5846.5;0.38900802;BPF
5847.0;0.38795236;BPF
5847.5;0.3869218;BPF
5848.0;0.38591644;BPF
5848.5;0.38494077;BPF
5849.0;0.3839954;BPF
5849.5;0.38307616;BPF
5850.0;0.38218284;BPF
5850.5;0.38131562;BPF
5851.0;0.38048232;BPF
5851.5;0.37967736;BPF
5852.0;0.3788993;BPF
5852.5;0.3781479;BPF
5853.0;0.377425;BPF
5853.5;0.37673718;BPF
5854.0;0.37607643;BPF
5854.5;0.37544286;BPF
5855.0;0.37483704;BPF
5855.5;0.37426326;BPF
5856.0;0.3737219;BPF
5856.5;0.37320817;BPF
5857.0;0.3727221;BPF
5857.5;0.37226495;BPF
5858.0;0.3718427;BPF
5858.5;0.3714504;BPF
5859.0;0.37108603;BPF
5859.5;0.37074983;BPF
5860.0;0.37044445;BPF
5860.5;0.37017465;BPF
5861.0;0.36993304;BPF
5861.5;0.36971968;BPF
5862.0;0.36953565;BPF
5862.5;0.36938465;BPF
5863.0;0.36926645;BPF
5863.5;0.36917663;BPF
5864.0;0.3691151;BPF
5864.5;0.3690844;BPF
5865.0;0.36908793;BPF
5865.5;0.36912182;BPF
5866.0;0.36918405;BPF
5866.5;0.36927465;BPF
5867.0;0.36939773;BPF
5867.5;0.36955518;BPF
5868.0;0.36974078;BPF
5868.5;0.3699546;BPF
5869.0;0.37019804;BPF
5869.5;0.37047467;BPF
5870.0;0.370783;BPF
5870.5;0.3711193;BPF
5871.0;0.37148347;BPF
5871.5;0.3718789;BPF
5872.0;0.3723071;BPF
5872.5;0.37276462;BPF
5873.0;0.3732497;BPF
5873.5;0.37376234;BPF
5874.0;0.3743079;BPF
5874.5;0.374885;BPF
5875.0;0.37548935;BPF
5875.5;0.37612078;BPF
5876.0;0.37678078;BPF
5876.5;0.37747315;BPF
5877.0;0.3781947;BPF
5877.5;0.3789427;BPF
5878.0;0.3797171;BPF
5878.5;0.38052163;BPF
5879.0;0.3813567;BPF
5879.5;0.38221878;BPF
5880.0;0.38310653;BPF
5880.5;0.38401985;BPF
5881.0;0.38496488;BPF
5881.5;0.3859378;BPF
5882.0;0.38693592;BPF
5882.5;0.38795882;BPF
5883.0;0.38900787;BPF
5883.5;0.39008752;BPF
5884.0;0.3911925;BPF
5884.5;0.39232138;BPF
5885.0;0.39347407;BPF
5885.5;0.39465424;BPF
5886.0;0.39586183;BPF
5886.5;0.3970929;BPF
5887.0;0.39834678;BPF
5887.5;0.39962322;BPF
5888.0;0.40092832;BPF
5888.5;0.40225708;BPF
5889.0;0.4036077;BPF
5889.5;0.40497983;BPF
5890.0;0.40637445;BPF
5890.5;0.40779677;BPF
5891.0;0.40923968;BPF
5891.5;0.41070294;BPF
5892.0;0.41218647;BPF
5892.5;0.41369328;BPF
5893.0;0.4152231;BPF
5893.5;0.416772;BPF
5894.0;0.4183398;BPF
5894.5;0.4199268;BPF
5895.0;0.4215367;BPF
5895.5;0.42316577;BPF
5896.0;0.42481232;BPF
5896.5;0.4264762;BPF
5897.0;0.42815858;BPF
5897.5;0.4298619;BPF
5898.0;0.43158135;BPF
5898.5;0.43331662;BPF
5899.0;0.43506792;BPF
5899.5;0.43683684;BPF
5900.0;0.43862292;BPF
5900.5;0.44042334;BPF
5901.0;0.4422377;BPF
5901.5;0.44406676;BPF
5902.0;0.44591194;BPF
5902.5;0.4477708;BPF
5903.0;0.44964215;BPF
5903.5;0.4515256;BPF
5904.0;0.45342228;BPF
5904.5;0.45533273;BPF
5905.0;0.457254;BPF
5905.5;0.45918563;BPF
5906.0;0.46112788;BPF
5906.5;0.46308142;BPF
5907.0;0.46504536;BPF
5907.5;0.467018;BPF
5908.0;0.46899906;BPF
5908.5;0.47098893;BPF
5909.0;0.47298765;BPF
5909.5;0.4749938;BPF
5910.0;0.47700652;BPF
5910.5;0.4790255;BPF
5911.0;0.48105127;BPF
5911.5;0.48308316;BPF
5912.0;0.48511982;BPF
5912.5;0.48716086;BPF
5913.0;0.48920608;BPF
5913.5;0.49125543;BPF
5914.0;0.49330807;BPF
5914.5;0.4953632;BPF
5915.0;0.49742046;BPF
5915.5;0.4994796;BPF
5916.0;0.50154006;BPF
5916.5;0.5036012;BPF
5917.0;0.5056625;BPF
5917.5;0.5077237;BPF
5918.0;0.509784;BPF
5918.5;0.5118428;BPF
5919.0;0.5139;BPF
5919.5;0.51595503;BPF
5920.0;0.51800734;BPF
5920.5;0.52005583;BPF
5921.0;0.52210045;BPF
5921.5;0.524141;BPF
5922.0;0.52617705;BPF
5922.5;0.52820736;BPF
5923.0;0.53023124;BPF
5923.5;0.532249;BPF
5924.0;0.5342603;BPF
5924.5;0.5362648;BPF
5925.0;0.53825474;BPF
5925.5;0.54022187;BPF
5926.0;0.5421796;BPF
5926.5;0.54412884;BPF
5927.0;0.54606813;BPF
5927.5;0.5479953;BPF
5928.0;0.5499126;BPF
5928.5;0.55181944;BPF
5929.0;0.55371547;BPF
5929.5;0.55559677;BPF
5930.0;0.55746543;BPF
5930.5;0.55932194;BPF
5931.0;0.5611658;BPF
5931.5;0.5629951;BPF
5932.0;0.56480753;BPF
5932.5;0.566606;BPF
5933.0;0.56839013;BPF
5933.5;0.570159;BPF
5934.0;0.57190853;BPF
5934.5;0.5736413;BPF
5935.0;0.575358;BPF
5935.5;0.577058;BPF
5936.0;0.5787389;BPF
5936.5;0.5803985;BPF
5937.0;0.5820404;BPF
5937.5;0.5836643;BPF
5938.0;0.58526844;BPF
5938.5;0.5868491;BPF
5939.0;0.58840907;BPF
5939.5;0.5899494;BPF
5940.0;0.59146935;BPF
5940.5;0.5929656;BPF
5941.0;0.5944369;BPF
5941.5;0.59588695;BPF
5942.0;0.5973156;BPF
5942.5;0.59872025;BPF
5943.0;0.6000978;BPF
5943.5;0.6014512;BPF
5944.0;0.6027818;BPF
5944.5;0.6040884;BPF
5945.0;0.6053673;BPF
5945.5;0.6066181;BPF
5946.0;0.60784465;BPF
5946.5;0.60904676;BPF
5947.0;0.61022085;BPF
5947.5;0.61136484;BPF
5948.0;0.61248195;BPF
5948.5;0.6135734;BPF
5949.0;0.61463785;BPF
5949.5;0.6156707;BPF
5950.0;0.61667323;BPF
5950.5;0.617649;BPF
5951.0;0.6185978;BPF
5951.5;0.6195152;BPF
5952.0;0.6204;BPF
5952.5;0.6212557;BPF
5953.0;0.6220835;BPF
5953.5;0.6228821;BPF
5954.0;0.6236456;BPF
5954.5;0.62437737;BPF
5955.0;0.62508047;BPF
5955.5;0.62575465;BPF
5956.0;0.6263946;BPF
5956.5;0.62700033;BPF
5957.0;0.6275754;BPF
5957.5;0.628121;BPF
5958.0;0.6286359;BPF
5958.5;0.62911266;BPF
5959.0;0.62955725;BPF
5959.5;0.62997186;BPF
5960.0;0.6303564;BPF
5960.5;0.63070464;BPF
5961.0;0.6310175;BPF
5961.5;0.63129926;BPF
5962.0;0.6315506;BPF
5962.5;0.63177043;BPF
5963.0;0.63194984;BPF
5963.5;0.6320976;BPF
5964.0;0.6322148;BPF
5964.5;0.63230133;BPF
5965.0;0.6323506;BPF
5965.5;0.6323641;BPF
5966.0;0.63234675;BPF
5966.5;0.6322988;BPF
5967.0;0.632219;BPF
5967.5;0.63209754;BPF
5968.0;0.6319457;BPF
5968.5;0.6317634;BPF
5969.0;0.6315503;BPF
5969.5;0.6313003;BPF
5970.0;0.6310152;BPF
5970.5;0.63070005;BPF
5971.0;0.6303549;BPF
5971.5;0.62997794;BPF
5972.0;0.6295614;BPF
5972.5;0.6291154;BPF
5973.0;0.62863994;BPF
5973.5;0.628134;BPF
5974.0;0.6275929;BPF
5974.5;0.6270185;BPF
5975.0;0.6264154;BPF
5975.5;0.6257836;BPF
5976.0;0.6251206;BPF
5976.5;0.6244212;BPF
5977.0;0.6236938;BPF
5977.5;0.62293875;BPF
5978.0;0.62215453;BPF
5978.5;0.6213377;BPF
5979.0;0.62049025;BPF
5979.5;0.6196161;BPF
5980.0;0.6187155;BPF
5980.5;0.6177851;BPF
5981.0;0.6168223;BPF
5981.5;0.615834;BPF
5982.0;0.6148204;BPF
5982.5;0.6137801;BPF
5983.0;0.6127103;BPF
5983.5;0.6116134;BPF
5984.0;0.6104926;BPF
5984.5;0.6093482;BPF
5985.0;0.60817647;BPF
5985.5;0.6069773;BPF
5986.0;0.6057555;BPF
5986.5;0.60451174;BPF
5987.0;0.60324425;BPF
5987.5;0.60195124;BPF
5988.0;0.6006354;BPF
5988.5;0.5992992;BPF
5989.0;0.59794295;BPF
5989.5;0.5965629;BPF
5990.0;0.59516054;BPF
5990.5;0.59373945;BPF
5991.0;0.5923002;BPF
5991.5;0.5908412;BPF
5992.0;0.58936125;BPF
5992.5;0.5878633;BPF
5993.0;0.586349;BPF
5993.5;0.5848188;BPF
5994.0;0.58326936;BPF
5994.5;0.5817031;BPF
5995.0;0.5801225;BPF
5995.5;0.5785279;BPF
5996.0;0.57691836;BPF
5996.5;0.57529324;BPF
5997.0;0.5736552;BPF
5997.5;0.57200533;BPF
5998.0;0.57034415;BPF
5998.5;0.5686692;BPF
5999.0;0.5669831;BPF
5999.5;0.5652874;BPF
6000.0;0.5635825;BPF
6000.5;0.5618679;BPF
6001.0;0.56014353;BPF
6001.5;0.55841154;BPF
6002.0;0.55667275;BPF
6002.5;0.55492747;BPF
6003.0;0.5531746;BPF
6003.5;0.55141634;BPF
6004.0;0.5496535;BPF
6004.5;0.5478865;BPF
6005.0;0.54611546;BPF
6005.5;0.5443409;BPF
6006.0;0.54256403;BPF
6006.5;0.54078543;BPF
6007.0;0.5390055;BPF
6007.5;0.5372249;BPF
6008.0;0.5354443;BPF
6008.5;0.5336644;BPF
6009.0;0.5318856;BPF
6009.5;0.5301087;BPF
6010.0;0.52833456;BPF
6010.5;0.5265635;BPF
6011.0;0.5247959;BPF
6011.5;0.5230324;BPF
6012.0;0.5212748;BPF
6012.5;0.5195227;BPF
6013.0;0.5177765;BPF
6013.5;0.5160366;BPF
6014.0;0.5143046;BPF
6014.5;0.5125817;BPF
6015.0;0.5108668;BPF
6015.5;0.5091605;BPF
6016.0;0.507464;BPF
6016.5;0.50577945;BPF
6017.0;0.50410587;BPF
6017.5;0.5024431;BPF
6018.0;0.50079185;BPF
6018.5;0.49915445;BPF
6019.0;0.4975317;BPF
6019.5;0.49592194;BPF
6020.0;0.49432555;BPF
6020.5;0.49274468;BPF
6021.0;0.49118134;BPF
6021.5;0.4896339;BPF
6022.0;0.48810187;BPF
6022.5;0.48658642;BPF
6023.0;0.48509046;BPF
6023.5;0.48361418;BPF
6024.0;0.48215535;BPF
6024.5;0.48071435;BPF
6025.0;0.4792943;BPF
6025.5;0.47789675;BPF
6026.0;0.47651947;BPF
6026.5;0.47516182;BPF
6027.0;0.47382516;BPF
6027.5;0.47251347;BPF
6028.0;0.47122553;BPF
6028.5;0.46995902;BPF
6029.0;0.46871424;BPF
6029.5;0.46749544;BPF
6030.0;0.46630326;BPF
6030.5;0.46513504;BPF
6031.0;0.46399012;BPF
6031.5;0.46287003;BPF
6032.0;0.46177986;BPF
6032.5;0.46071658;BPF
6033.0;0.45967805;BPF
6033.5;0.4586645;BPF
6034.0;0.4576813;BPF
6034.5;0.4567281;BPF
6035.0;0.45580178;BPF
6035.5;0.45490167;BPF
6036.0;0.45402935;BPF
6036.5;0.4531914;BPF
6037.0;0.45238236;BPF
6037.5;0.4516007;BPF
6038.0;0.45084655;BPF
6038.5;0.45012623;BPF
6039.0;0.4494384;BPF
6039.5;0.44877937;BPF
6040.0;0.4481488;BPF
6040.5;0.44754812;BPF
6041.0;0.4469855;BPF
6041.5;0.44645268;BPF
6042.0;0.44594902;BPF
6042.5;0.44547465;BPF
6043.0;0.44503662;BPF
6043.5;0.4446327;BPF
6044.0;0.4442589;BPF
6044.5;0.44391492;BPF
6045.0;0.4436023;BPF
6045.5;0.4433299;BPF
6046.0;0.4430875;BPF
6046.5;0.44287515;BPF
6047.0;0.44269353;BPF
6047.5;0.44254896;BPF
6048.0;0.44243893;BPF
6048.5;0.44235912;BPF
6049.0;0.44230965;BPF
6049.5;0.4422928;BPF
6050.0;0.4423154;BPF
6050.5;0.44236815;BPF
6051.0;0.44245106;BPF
6051.5;0.44256538;BPF
6052.0;0.4427161;BPF
6052.5;0.44290072;BPF
6053.0;0.44311523;BPF
6053.5;0.44335967;BPF
6054.0;0.44363713;BPF
6054.5;0.44395217;BPF
6055.0;0.44429657;BPF
6055.5;0.44467026;BPF
6056.0;0.44507506;BPF
6056.5;0.4455147;BPF
6057.0;0.44598666;BPF
6057.5;0.44648725;BPF
6058.0;0.44701642;BPF
6058.5;0.4475781;BPF
6059.0;0.44817442;BPF
6059.5;0.44879848;BPF
6060.0;0.4494502;BPF
6060.5;0.45013165;BPF
6061.0;0.4508456;BPF
6061.5;0.45158914;BPF
6062.0;0.4523593;BPF
6062.5;0.45315582;BPF
6063.0;0.45398343;BPF
6063.5;0.45484176;BPF
6064.0;0.45572552;BPF
6064.5;0.45663443;BPF
6065.0;0.45757076;BPF
6065.5;0.45853642;BPF
6066.0;0.4595283;BPF
6066.5;0.46054393;BPF
6067.0;0.4615831;BPF
6067.5;0.46265078;BPF
6068.0;0.4637446;BPF
6068.5;0.46486077;BPF
6069.0;0.46599892;BPF
6069.5;0.46716127;BPF
6070.0;0.46834913;BPF
6070.5;0.4695591;BPF
6071.0;0.47078937;BPF
6071.5;0.47203973;BPF
6072.0;0.47331485;BPF
6072.5;0.4746112;BPF
6073.0;0.47592625;BPF
6073.5;0.47725958;BPF
6074.0;0.47861308;BPF
6074.5;0.47998756;BPF
6075.0;0.48137957;BPF
6075.5;0.48278794;BPF
6076.0;0.48421237;BPF
6076.5;0.48565698;BPF
6077.0;0.4871177;BPF
6077.5;0.48859292;BPF
6078.0;0.4900822;BPF
6078.5;0.491587;BPF
6079.0;0.4931078;BPF
6079.5;0.49464127;BPF
6080.0;0.4961868;BPF
6080.5;0.49774393;BPF
6081.0;0.49931583;BPF
6081.5;0.5008987;BPF
6082.0;0.50249153;BPF
6082.5;0.504094;BPF
6083.0;0.50570685;BPF
6083.5;0.5073301;BPF
6084.0;0.50896126;BPF
6084.5;0.51059973;BPF
6085.0;0.5122454;BPF
6085.5;0.5138995;BPF
6086.0;0.5155595;BPF
6086.5;0.5172248;BPF
6087.0;0.5188949;BPF
6087.5;0.5205701;BPF
6088.0;0.52224976;BPF
6088.5;0.52393246;BPF
6089.0;0.5256179;BPF
6089.5;0.52730566;BPF
6090.0;0.52899545;BPF
6090.5;0.5306863;BPF
6091.0;0.5323777;BPF
6091.5;0.5340692;BPF
6092.0;0.53576016;BPF
6092.5;0.53744984;BPF
6093.0;0.53913784;BPF
6093.5;0.5408239;BPF
6094.0;0.5425072;BPF
6094.5;0.54418665;BPF
6095.0;0.54586226;BPF
6095.5;0.5475337;BPF
6096.0;0.5492005;BPF
6096.5;0.5508612;BPF
6097.0;0.55251527;BPF
6097.5;0.55416316;BPF
6098.0;0.5558046;BPF
6098.5;0.557438;BPF
6099.0;0.5590622;BPF
6099.5;0.5606778;BPF
6100.0;0.5622849;BPF
6100.5;0.5638826;BPF
6101.0;0.56546897;BPF
6101.5;0.5670439;BPF
6102.0;0.56860834;BPF
6102.5;0.57016194;BPF
6103.0;0.5717025;BPF
6103.5;0.57322896;BPF
6104.0;0.5747426;BPF
6104.5;0.57624364;BPF
6105.0;0.57773095;BPF
6105.5;0.57920176;BPF
6106.0;0.58065695;BPF
6106.5;0.58209777;BPF
6107.0;0.58352387;BPF
6107.5;0.584932;BPF
6108.0;0.58632195;BPF
6108.5;0.5876953;BPF
6109.0;0.5890523;BPF
6109.5;0.5903917;BPF
6110.0;0.5917098;BPF
6110.5;0.5930089;BPF
6111.0;0.5942901;BPF
6111.5;0.5955532;BPF
6112.0;0.59679395;BPF
6112.5;0.59801286;BPF
6113.0;0.59921205;BPF
6113.5;0.6003918;BPF
6114.0;0.6015506;BPF
6114.5;0.60268354;BPF
6115.0;0.603795;BPF
6115.5;0.60488564;BPF
6116.0;0.60595536;BPF
6116.5;0.60699874;BPF
6117.0;0.60801744;BPF
6117.5;0.6090139;BPF
6118.0;0.6099883;BPF
6118.5;0.61093897;BPF
6119.0;0.61186;BPF
6119.5;0.6127577;BPF
6120.0;0.61363226;BPF
6120.5;0.61448354;BPF
6121.0;0.615305;BPF
6121.5;0.61609954;BPF
6122.0;0.61687005;BPF
6122.5;0.6176165;BPF
6123.0;0.6183368;BPF
6123.5;0.6190248;BPF
6124.0;0.6196882;BPF
6124.5;0.62032676;BPF
6125.0;0.6209397;BPF
6125.5;0.62152153;BPF
6126.0;0.62207484;BPF
6126.5;0.62260276;BPF
6127.0;0.62310493;BPF
6127.5;0.623579;BPF
6128.0;0.6240199;BPF
6128.5;0.62443495;BPF
6129.0;0.6248241;BPF
6129.5;0.6251857;BPF
6130.0;0.6255155;BPF
6130.5;0.6258161;BPF
6131.0;0.6260904;BPF
6131.5;0.6263381;BPF
6132.0;0.62655604;BPF
6132.5;0.6267409;BPF
6133.0;0.6268993;BPF
6133.5;0.6270312;BPF
6134.0;0.62713456;BPF
6134.5;0.6272059;BPF
6135.0;0.62724787;BPF
6135.5;0.6272633;BPF
6136.0;0.627252;BPF
6136.5;0.6272098;BPF
6137.0;0.6271353;BPF
6137.5;0.6270343;BPF
6138.0;0.62690693;BPF
6138.5;0.6267505;BPF
6139.0;0.62656254;BPF
6139.5;0.6263457;BPF
6140.0;0.6261027;BPF
6140.5;0.6258333;BPF
6141.0;0.6255323;BPF
6141.5;0.6252006;BPF
6142.0;0.624843;BPF
6142.5;0.6244595;BPF
6143.0;0.62404716;BPF
6143.5;0.623604;BPF
6144.0;0.6231333;BPF
6144.5;0.6226371;BPF
6145.0;0.6221155;BPF
6145.5;0.6215623;BPF
6146.0;0.62098044;BPF
6146.5;0.62037355;BPF
6147.0;0.61974186;BPF
6147.5;0.6190821;BPF
6148.0;0.6183928;BPF
6148.5;0.61767775;BPF
6149.0;0.61693835;BPF
6149.5;0.61617476;BPF
6150.0;0.6153803;BPF
6150.5;0.6145597;BPF
6151.0;0.6137154;BPF
6151.5;0.6128476;BPF
6152.0;0.6119532;BPF
6152.5;0.6110308;BPF
6153.0;0.6100847;BPF
6153.5;0.60911596;BPF
6154.0;0.6081246;BPF
6154.5;0.6071037;BPF
6155.0;0.6060593;BPF
6155.5;0.6049929;BPF
6156.0;0.60390484;BPF
